Zipcode,State_Abbrev,City,County,State_Rate,City/CountyRates,Combined_Rate
39095,MS,Lexington,Holmes,0.07,0.0,0.07
39096,MS,Lorman,Jefferson,0.07,0.0,0.07
39097,MS,Louise,Humphreys,0.07,0.0,0.07
39098,MS,Ludlow,Scott,0.07,0.0,0.07
39109,MS,Madden,Leake,0.07,0.0,0.07
39110,MS,Madison,Madison,0.07,0.0,0.07
39130,MS,Madison,Madison,0.07,0.0,0.07
39111,MS,Magee,Simpson,0.07,0.0,0.07
39113,MS,Mayersville,Issaquena,0.07,0.0,0.07
39114,MS,Mendenhall,Simpson,0.07,0.0,0.07
39115,MS,Midnight,Humphreys,0.07,0.0,0.07
39116,MS,Mize,Smith,0.07,0.0,0.07
39117,MS,Morton,Scott,0.07,0.0,0.07
39119,MS,Mount Olive,Covington,0.07,0.0,0.07
39120,MS,Natchez,Adams,0.07,0.0,0.07
39121,MS,Natchez,Adams,0.07,0.0,0.07
39122,MS,Natchez,Adams,0.07,0.0,0.07
39144,MS,Pattison,Claiborne,0.07,0.0,0.07
39145,MS,Pelahatchie,Rankin,0.07,0.0,0.07
39146,MS,Pickens,Holmes,0.07,0.0,0.07
39148,MS,Piney Woods,Rankin,0.07,0.0,0.07
39149,MS,Pinola,Simpson,0.07,0.0,0.07
39150,MS,Port Gibson,Claiborne,0.07,0.0,0.07
39151,MS,Puckett,Rankin,0.07,0.0,0.07
39152,MS,Pulaski,Scott,0.07,0.0,0.07
39153,MS,Raleigh,Smith,0.07,0.0,0.07
39154,MS,Raymond,Hinds,0.07,0.0,0.07
39156,MS,Redwood,Warren,0.07,0.0,0.07
39157,MS,Ridgeland,Madison,0.07,0.0,0.07
39158,MS,Ridgeland,Madison,0.07,0.0,0.07
39159,MS,Rolling Fork,Sharkey,0.07,0.0,0.07
39160,MS,Sallis,Attala,0.07,0.0,0.07
39162,MS,Satartia,Yazoo,0.07,0.0,0.07
39163,MS,Sharon,Madison,0.07,0.0,0.07
39165,MS,Sibley,Adams,0.07,0.0,0.07
39166,MS,Silver City,Humphreys,0.07,0.0,0.07
39167,MS,Star,Rankin,0.07,0.0,0.07
39168,MS,Taylorsville,Smith,0.07,0.0,0.07
39169,MS,Tchula,Holmes,0.07,0.0,0.07
39170,MS,Terry,Hinds,0.07,0.0,0.07
39171,MS,Thomastown,Leake,0.07,0.0,0.07
39173,MS,Tinsley,Yazoo,0.07,0.0,0.07
39174,MS,Tougaloo,Hinds,0.07,0.0,0.07
39175,MS,Utica,Hinds,0.07,0.0,0.07
39176,MS,Vaiden,Carroll,0.07,0.0,0.07
39177,MS,Valley Park,Issaquena,0.07,0.0,0.07
39179,MS,Vaughan,Yazoo,0.07,0.0,0.07
39180,MS,Vicksburg,Warren,0.07,0.0,0.07
39181,MS,Vicksburg,Warren,0.07,0.0,0.07
39182,MS,Vicksburg,Warren,0.07,0.0,0.07
39183,MS,Vicksburg,Warren,0.07,0.0,0.07
39189,MS,Walnut Grove,Leake,0.07,0.0,0.07
39190,MS,Washington,Adams,0.07,0.0,0.07
39191,MS,Wesson,Copiah,0.07,0.0,0.07
39192,MS,West,Holmes,0.07,0.0,0.07
39193,MS,Whitfield,Rankin,0.07,0.0,0.07
39194,MS,Yazoo City,Yazoo,0.07,0.0,0.07
39201,MS,Jackson,Hinds,0.07,0.009999999999999995,0.08
39202,MS,Jackson,Hinds,0.07,0.009999999999999995,0.08
39203,MS,Jackson,Hinds,0.07,0.009999999999999995,0.08
39204,MS,Jackson,Hinds,0.07,0.009999999999999995,0.08
39205,MS,Jackson,Hinds,0.07,0.009999999999999995,0.08
39206,MS,Jackson,Hinds,0.07,0.009999999999999995,0.08
39207,MS,Jackson,Hinds,0.07,0.009999999999999995,0.08
39209,MS,Jackson,Hinds,0.07,0.009999999999999995,0.08
39210,MS,Jackson,Hinds,0.07,0.009999999999999995,0.08
39211,MS,Jackson,Hinds,0.07,0.009999999999999995,0.08
39212,MS,Jackson,Hinds,0.07,0.009999999999999995,0.08
39213,MS,Jackson,Hinds,0.07,0.009999999999999995,0.08
39215,MS,Jackson,Hinds,0.07,0.009999999999999995,0.08
39216,MS,Jackson,Hinds,0.07,0.009999999999999995,0.08
39217,MS,Jackson,Hinds,0.07,0.009999999999999995,0.08
39225,MS,Jackson,Hinds,0.07,0.009999999999999995,0.08
39236,MS,Jackson,Hinds,0.07,0.009999999999999995,0.08
39250,MS,Jackson,Hinds,0.07,0.009999999999999995,0.08
39269,MS,Jackson,Hinds,0.07,0.009999999999999995,0.08
39271,MS,Jackson,Hinds,0.07,0.009999999999999995,0.08
39282,MS,Jackson,Hinds,0.07,0.009999999999999995,0.08
39283,MS,Jackson,Hinds,0.07,0.009999999999999995,0.08
39284,MS,Jackson,Hinds,0.07,0.009999999999999995,0.08
39286,MS,Jackson,Hinds,0.07,0.009999999999999995,0.08
39289,MS,Jackson,Hinds,0.07,0.009999999999999995,0.08
39296,MS,Jackson,Hinds,0.07,0.009999999999999995,0.08
39298,MS,Jackson,Rankin,0.07,0.009999999999999995,0.08
39208,MS,Pearl,Rankin,0.07,0.0,0.07
39288,MS,Pearl,Rankin,0.07,0.0,0.07
39218,MS,Richland,Rankin,0.07,0.0,0.07
39232,MS,Flowood,Rankin,0.07,0.0,0.07
39272,MS,Byram,Hinds,0.07,0.0,0.07
39301,MS,Meridian,Lauderdale,0.07,0.0,0.07
39302,MS,Meridian,Lauderdale,0.07,0.0,0.07
39303,MS,Meridian,Lauderdale,0.07,0.0,0.07
39304,MS,Meridian,Lauderdale,0.07,0.0,0.07
39305,MS,Meridian,Lauderdale,0.07,0.0,0.07
39307,MS,Meridian,Lauderdale,0.07,0.0,0.07
39309,MS,Meridian,Lauderdale,0.07,0.0,0.07
39320,MS,Bailey,Lauderdale,0.07,0.0,0.07
39322,MS,Buckatunna,Wayne,0.07,0.0,0.07
39323,MS,Chunky,Newton,0.07,0.0,0.07
39324,MS,Clara,Wayne,0.07,0.0,0.07
39325,MS,Collinsville,Lauderdale,0.07,0.0,0.07
39326,MS,Daleville,Lauderdale,0.07,0.0,0.07
39327,MS,Decatur,Newton,0.07,0.0,0.07
39328,MS,De Kalb,Kemper,0.07,0.0,0.07
39330,MS,Enterprise,Clarke,0.07,0.0,0.07
39332,MS,Hickory,Newton,0.07,0.0,0.07
39335,MS,Lauderdale,Lauderdale,0.07,0.0,0.07
39336,MS,Lawrence,Newton,0.07,0.0,0.07
39337,MS,Little Rock,Newton,0.07,0.0,0.07
39338,MS,Louin,Jasper,0.07,0.0,0.07
39339,MS,Louisville,Winston,0.07,0.0,0.07
39341,MS,Macon,Noxubee,0.07,0.0,0.07
39342,MS,Marion,Lauderdale,0.07,0.0,0.07
39345,MS,Newton,Newton,0.07,0.0,0.07
39346,MS,Noxapater,Winston,0.07,0.0,0.07
39347,MS,Pachuta,Clarke,0.07,0.0,0.07
39348,MS,Paulding,Jasper,0.07,0.0,0.07
39350,MS,Philadelphia,Neshoba,0.07,0.0,0.07
39352,MS,Porterville,Kemper,0.07,0.0,0.07
39354,MS,Preston,Kemper,0.07,0.0,0.07
39355,MS,Quitman,Clarke,0.07,0.0,0.07
39356,MS,Rose Hill,Jasper,0.07,0.0,0.07
39358,MS,Scooba,Kemper,0.07,0.0,0.07
39359,MS,Sebastopol,Scott,0.07,0.0,0.07
39360,MS,Shubuta,Clarke,0.07,0.0,0.07
39361,MS,Shuqualak,Noxubee,0.07,0.0,0.07
39362,MS,State Line,Greene,0.07,0.0,0.07
39363,MS,Stonewall,Clarke,0.07,0.0,0.07
39364,MS,Toomsuba,Lauderdale,0.07,0.0,0.07
39365,MS,Union,Neshoba,0.07,0.0,0.07
39366,MS,Vossburg,Jasper,0.07,0.0,0.07
39367,MS,Waynesboro,Wayne,0.07,0.0,0.07
39401,MS,Hattiesburg,Forrest,0.07,0.0,0.07
39402,MS,Hattiesburg,Forrest,0.07,0.0,0.07
39403,MS,Hattiesburg,Forrest,0.07,0.0,0.07
39404,MS,Hattiesburg,Forrest,0.07,0.0,0.07
39406,MS,Hattiesburg,Forrest,0.07,0.0,0.07
39407,MS,Hattiesburg,Forrest,0.07,0.0,0.07
39421,MS,Bassfield,Jefferson Davis,0.07,0.0,0.07
39422,MS,Bay Springs,Jasper,0.07,0.0,0.07
39423,MS,Beaumont,Perry,0.07,0.0,0.07
39425,MS,Brooklyn,Forrest,0.07,0.0,0.07
39426,MS,Carriere,Pearl River,0.07,0.0,0.07
39427,MS,Carson,Jefferson Davis,0.07,0.0,0.07
39428,MS,Collins,Covington,0.07,0.0,0.07
39429,MS,Columbia,Marion,0.07,0.0,0.07
39436,MS,Eastabuchie,Jones,0.07,0.0,0.07
39437,MS,Ellisville,Jones,0.07,0.0,0.07
39439,MS,Heidelberg,Jasper,0.07,0.0,0.07
39440,MS,Laurel,Jones,0.07,0.0,0.07
39441,MS,Laurel,Jones,0.07,0.0,0.07
39442,MS,Laurel,Jones,0.07,0.0,0.07
39443,MS,Laurel,Jones,0.07,0.0,0.07
39451,MS,Leakesville,Greene,0.07,0.0,0.07
39452,MS,Lucedale,George,0.07,0.0,0.07
39455,MS,Lumberton,Lamar,0.07,0.0,0.07
39459,MS,Moselle,Jones,0.07,0.0,0.07
39460,MS,Moss,Jasper,0.07,0.0,0.07
39461,MS,Neely,Greene,0.07,0.0,0.07
39462,MS,New Augusta,Perry,0.07,0.0,0.07
39463,MS,Nicholson,Pearl River,0.07,0.0,0.07
39464,MS,Ovett,Jones,0.07,0.0,0.07
39465,MS,Petal,Forrest,0.07,0.0,0.07
39466,MS,Picayune,Pearl River,0.07,0.0,0.07
39470,MS,Poplarville,Pearl River,0.07,0.0,0.07
39474,MS,Prentiss,Jefferson Davis,0.07,0.0,0.07
39475,MS,Purvis,Lamar,0.07,0.0,0.07
39476,MS,Richton,Perry,0.07,0.0,0.07
39477,MS,Sandersville,Jones,0.07,0.0,0.07
39478,MS,Sandy Hook,Marion,0.07,0.0,0.07
39479,MS,Seminary,Covington,0.07,0.0,0.07
39480,MS,Soso,Jones,0.07,0.0,0.07
39481,MS,Stringer,Jasper,0.07,0.0,0.07
39482,MS,Sumrall,Lamar,0.07,0.0,0.07
39483,MS,Foxworth,Marion,0.07,0.0,0.07
39501,MS,Gulfport,Harrison,0.07,0.0,0.07
39502,MS,Gulfport,Harrison,0.07,0.0,0.07
39503,MS,Gulfport,Harrison,0.07,0.0,0.07
39505,MS,Gulfport,Harrison,0.07,0.0,0.07
39506,MS,Gulfport,Harrison,0.07,0.0,0.07
39507,MS,Gulfport,Harrison,0.07,0.0,0.07
39520,MS,Bay Saint Louis,Hancock,0.07,0.0,0.07
39521,MS,Bay Saint Louis,Hancock,0.07,0.0,0.07
39522,MS,Stennis Space Center,Hancock,0.07,0.0,0.07
39529,MS,Stennis Space Center,Hancock,0.07,0.0,0.07
39525,MS,Diamondhead,Hancock,0.07,0.0,0.07
39530,MS,Biloxi,Harrison,0.07,0.0,0.07
39531,MS,Biloxi,Harrison,0.07,0.0,0.07
39532,MS,Biloxi,Harrison,0.07,0.0,0.07
39533,MS,Biloxi,Harrison,0.07,0.0,0.07
39534,MS,Biloxi,Harrison,0.07,0.0,0.07
39535,MS,Biloxi,Harrison,0.07,0.0,0.07
39552,MS,Escatawpa,Jackson,0.07,0.0,0.07
39553,MS,Gautier,Jackson,0.07,0.0,0.07
39555,MS,Hurley,Jackson,0.07,0.0,0.07
39556,MS,Kiln,Hancock,0.07,0.0,0.07
39558,MS,Lakeshore,Hancock,0.07,0.0,0.07
39560,MS,Long Beach,Harrison,0.07,0.0,0.07
39562,MS,Moss Point,Jackson,0.07,0.0,0.07
39563,MS,Moss Point,Jackson,0.07,0.0,0.07
39564,MS,Ocean Springs,Jackson,0.07,0.0,0.07
39566,MS,Ocean Springs,Jackson,0.07,0.0,0.07
39565,MS,Vancleave,Jackson,0.07,0.0,0.07
39567,MS,Pascagoula,Jackson,0.07,0.0,0.07
39568,MS,Pascagoula,Jackson,0.07,0.0,0.07
39569,MS,Pascagoula,Jackson,0.07,0.0,0.07
39581,MS,Pascagoula,Jackson,0.07,0.0,0.07
39595,MS,Pascagoula,Jackson,0.07,0.0,0.07
39571,MS,Pass Christian,Harrison,0.07,0.0,0.07
39572,MS,Pearlington,Hancock,0.07,0.0,0.07
39573,MS,Perkinston,Stone,0.07,0.0,0.07
39574,MS,Saucier,Harrison,0.07,0.0,0.07
39576,MS,Waveland,Hancock,0.07,0.0,0.07
39577,MS,Wiggins,Stone,0.07,0.0,0.07
39601,MS,Brookhaven,Lincoln,0.07,0.0,0.07
39602,MS,Brookhaven,Lincoln,0.07,0.0,0.07
39603,MS,Brookhaven,Lincoln,0.07,0.0,0.07
39629,MS,Bogue Chitto,Lincoln,0.07,0.0,0.07
39630,MS,Bude,Franklin,0.07,0.0,0.07
39631,MS,Centreville,Wilkinson,0.07,0.0,0.07
39632,MS,Chatawa,Pike,0.07,0.0,0.07
39633,MS,Crosby,Amite,0.07,0.0,0.07
39635,MS,Fernwood,Pike,0.07,0.0,0.07
39638,MS,Gloster,Amite,0.07,0.0,0.07
39641,MS,Jayess,Lawrence,0.07,0.0,0.07
39643,MS,Kokomo,Marion,0.07,0.0,0.07
39645,MS,Liberty,Amite,0.07,0.0,0.07
39652,MS,Magnolia,Pike,0.07,0.0,0.07
39653,MS,Meadville,Franklin,0.07,0.0,0.07
39654,MS,Monticello,Lawrence,0.07,0.0,0.07
39656,MS,Oak Vale,Lawrence,0.07,0.0,0.07
39657,MS,Osyka,Pike,0.07,0.0,0.07
39661,MS,Roxie,Franklin,0.07,0.0,0.07
39662,MS,Ruth,Lincoln,0.07,0.0,0.07
39663,MS,Silver Creek,Lawrence,0.07,0.0,0.07
39664,MS,Smithdale,Amite,0.07,0.0,0.07
39665,MS,Sontag,Lawrence,0.07,0.0,0.07
39666,MS,Summit,Pike,0.07,0.0,0.07
39667,MS,Tylertown,Walthall,0.07,0.0,0.07
39668,MS,Union Church,Jefferson,0.07,0.0,0.07
39669,MS,Woodville,Wilkinson,0.07,0.0,0.07
39701,MS,Columbus,Lowndes,0.07,0.0,0.07
39702,MS,Columbus,Lowndes,0.07,0.0,0.07
39703,MS,Columbus,Lowndes,0.07,0.0,0.07
39704,MS,Columbus,Lowndes,0.07,0.0,0.07
39705,MS,Columbus,Lowndes,0.07,0.0,0.07
39710,MS,Columbus,Lowndes,0.07,0.0,0.07
39730,MS,Aberdeen,Monroe,0.07,0.0,0.07
39735,MS,Ackerman,Choctaw,0.07,0.0,0.07
39736,MS,Artesia,Lowndes,0.07,0.0,0.07
39737,MS,Bellefontaine,Webster,0.07,0.0,0.07
39739,MS,Brooksville,Noxubee,0.07,0.0,0.07
39740,MS,Caledonia,Lowndes,0.07,0.0,0.07
39743,MS,Crawford,Lowndes,0.07,0.0,0.07
39744,MS,Eupora,Webster,0.07,0.0,0.07
39745,MS,French Camp,Choctaw,0.07,0.0,0.07
39746,MS,Hamilton,Monroe,0.07,0.0,0.07
39747,MS,Kilmichael,Montgomery,0.07,0.0,0.07
39750,MS,Maben,Webster,0.07,0.0,0.07
39751,MS,Mantee,Webster,0.07,0.0,0.07
39752,MS,Mathiston,Webster,0.07,0.0,0.07
39753,MS,Mayhew,Lowndes,0.07,0.0,0.07
39754,MS,Montpelier,Clay,0.07,0.0,0.07
39755,MS,Pheba,Clay,0.07,0.0,0.07
39756,MS,Prairie,Monroe,0.07,0.0,0.07
39759,MS,Starkville,Oktibbeha,0.07,0.0,0.07
39760,MS,Starkville,Oktibbeha,0.07,0.0,0.07
39762,MS,Mississippi State,Oktibbeha,0.07,0.0,0.07
39766,MS,Steens,Lowndes,0.07,0.0,0.07
39767,MS,Stewart,Montgomery,0.07,0.0,0.07
39769,MS,Sturgis,Oktibbeha,0.07,0.0,0.07
39771,MS,Walthall,Webster,0.07,0.0,0.07
39772,MS,Weir,Choctaw,0.07,0.0,0.07
39773,MS,West Point,Clay,0.07,0.0,0.07
39776,MS,Woodland,Chickasaw,0.07,0.0,0.07
63005,MO,Chesterfield,Saint Louis,0.042249999999999996,0.04513,0.08738
63006,MO,Chesterfield,Saint Louis,0.042249999999999996,0.04513,0.08738
63017,MO,Chesterfield,Saint Louis,0.042249999999999996,0.04513,0.08738
63010,MO,Arnold,Jefferson,0.042249999999999996,0.06125,0.1035
63011,MO,Ballwin,Saint Louis,0.042249999999999996,0.04513,0.08738
63021,MO,Ballwin,Saint Louis,0.042249999999999996,0.04513,0.08738
63022,MO,Ballwin,Saint Louis,0.042249999999999996,0.04513,0.08738
63024,MO,Ballwin,Saint Louis,0.042249999999999996,0.04513,0.08738
63012,MO,Barnhart,Jefferson,0.042249999999999996,0.023750000000000007,0.066
63013,MO,Beaufort,Franklin,0.042249999999999996,0.027499999999999997,0.06974999999999999
63014,MO,Berger,Franklin,0.042249999999999996,0.037500000000000006,0.07975
63015,MO,Catawissa,Franklin,0.042249999999999996,0.027499999999999997,0.06974999999999999
63016,MO,Cedar Hill,Jefferson,0.042249999999999996,0.026249999999999996,0.06849999999999999
63019,MO,Crystal City,Jefferson,0.042249999999999996,0.04875,0.091
63020,MO,De Soto,Jefferson,0.042249999999999996,0.056249999999999994,0.09849999999999999
63023,MO,Dittmer,Jefferson,0.042249999999999996,0.026249999999999996,0.06849999999999999
63025,MO,Eureka,Saint Louis,0.042249999999999996,0.050129999999999994,0.09237999999999999
63026,MO,Fenton,Saint Louis,0.042249999999999996,0.04013,0.08238
63099,MO,Fenton,Saint Louis,0.042249999999999996,0.04013,0.08238
63028,MO,Festus,Jefferson,0.042249999999999996,0.051250000000000004,0.0935
63030,MO,Fletcher,Jefferson,0.042249999999999996,0.026249999999999996,0.06849999999999999
63031,MO,Florissant,Saint Louis,0.042249999999999996,0.047630000000000006,0.08988
63032,MO,Florissant,Saint Louis,0.042249999999999996,0.047630000000000006,0.08988
63033,MO,Florissant,Saint Louis,0.042249999999999996,0.047630000000000006,0.08988
63034,MO,Florissant,Saint Louis,0.042249999999999996,0.047630000000000006,0.08988
63036,MO,French Village,Saint Francois,0.042249999999999996,0.021250000000000005,0.0635
63037,MO,Gerald,Franklin,0.042249999999999996,0.052500000000000005,0.09475
63038,MO,Wildwood,Saint Louis,0.042249999999999996,0.04013,0.08238
63040,MO,Wildwood,Saint Louis,0.042249999999999996,0.04013,0.08238
63039,MO,Gray Summit,Franklin,0.042249999999999996,0.027499999999999997,0.06974999999999999
63041,MO,Grubville,Franklin,0.042249999999999996,0.026249999999999996,0.06849999999999999
63042,MO,Hazelwood,Saint Louis,0.042249999999999996,0.05513,0.09738
63043,MO,Maryland Heights,Saint Louis,0.042249999999999996,0.04013,0.08238
63044,MO,Bridgeton,Saint Louis,0.042249999999999996,0.047630000000000006,0.08988
63045,MO,Earth City,Saint Louis,0.042249999999999996,0.03513000000000001,0.07738
63047,MO,Hematite,Jefferson,0.042249999999999996,0.026249999999999996,0.06849999999999999
63048,MO,Herculaneum,Jefferson,0.042249999999999996,0.04625,0.0885
63049,MO,High Ridge,Jefferson,0.042249999999999996,0.03125,0.0735
63050,MO,Hillsboro,Jefferson,0.042249999999999996,0.05,0.09225
63051,MO,House Springs,Jefferson,0.042249999999999996,0.026249999999999996,0.06849999999999999
63052,MO,Imperial,Jefferson,0.042249999999999996,0.023750000000000007,0.066
63053,MO,Kimmswick,Jefferson,0.042249999999999996,0.04375,0.086
63055,MO,Labadie,Franklin,0.042249999999999996,0.027499999999999997,0.06974999999999999
63056,MO,Leslie,Franklin,0.042249999999999996,0.027499999999999997,0.06974999999999999
63057,MO,Liguori,Jefferson,0.042249999999999996,0.028749999999999998,0.071
63060,MO,Lonedell,Franklin,0.042249999999999996,0.0325,0.07475
63061,MO,Luebbering,Franklin,0.042249999999999996,0.0325,0.07475
63065,MO,Mapaville,Jefferson,0.042249999999999996,0.026249999999999996,0.06849999999999999
63066,MO,Morse Mill,Jefferson,0.042249999999999996,0.026249999999999996,0.06849999999999999
63068,MO,New Haven,Franklin,0.042249999999999996,0.05,0.09225
63069,MO,Pacific,Franklin,0.042249999999999996,0.052500000000000005,0.09475
63070,MO,Pevely,Jefferson,0.042249999999999996,0.041249999999999995,0.08349999999999999
63071,MO,Richwoods,Washington,0.042249999999999996,0.03,0.07225
63072,MO,Robertsville,Franklin,0.042249999999999996,0.027499999999999997,0.06974999999999999
63073,MO,Saint Albans,Franklin,0.042249999999999996,0.027499999999999997,0.06974999999999999
63074,MO,Saint Ann,Saint Louis,0.042249999999999996,0.05763,0.09988
63077,MO,Saint Clair,Franklin,0.042249999999999996,0.052500000000000005,0.09475
63079,MO,Stanton,Franklin,0.042249999999999996,0.027499999999999997,0.06974999999999999
63080,MO,Sullivan,Franklin,0.042249999999999996,0.0475,0.08975
63084,MO,Union,Franklin,0.042249999999999996,0.052500000000000005,0.09475
63087,MO,Valles Mines,Saint Francois,0.042249999999999996,0.026249999999999996,0.06849999999999999
63088,MO,Valley Park,Saint Louis,0.042249999999999996,0.04513,0.08738
63089,MO,Villa Ridge,Franklin,0.042249999999999996,0.027499999999999997,0.06974999999999999
63090,MO,Washington,Franklin,0.042249999999999996,0.04625,0.0885
63091,MO,Rosebud,Gasconade,0.042249999999999996,0.03375,0.076
63101,MO,Saint Louis,Saint Louis City,0.042249999999999996,0.054540000000000005,0.09679
63102,MO,Saint Louis,Saint Louis City,0.042249999999999996,0.054540000000000005,0.09679
63103,MO,Saint Louis,Saint Louis City,0.042249999999999996,0.054540000000000005,0.09679
63104,MO,Saint Louis,Saint Louis City,0.042249999999999996,0.054540000000000005,0.09679
63105,MO,Saint Louis,Saint Louis,0.042249999999999996,0.054540000000000005,0.09679
63106,MO,Saint Louis,Saint Louis City,0.042249999999999996,0.054540000000000005,0.09679
63107,MO,Saint Louis,Saint Louis City,0.042249999999999996,0.054540000000000005,0.09679
63108,MO,Saint Louis,Saint Louis City,0.042249999999999996,0.054540000000000005,0.09679
63109,MO,Saint Louis,Saint Louis City,0.042249999999999996,0.054540000000000005,0.09679
63110,MO,Saint Louis,Saint Louis City,0.042249999999999996,0.054540000000000005,0.09679
63111,MO,Saint Louis,Saint Louis City,0.042249999999999996,0.054540000000000005,0.09679
63112,MO,Saint Louis,Saint Louis City,0.042249999999999996,0.054540000000000005,0.09679
63113,MO,Saint Louis,Saint Louis City,0.042249999999999996,0.054540000000000005,0.09679
63114,MO,Saint Louis,Saint Louis,0.042249999999999996,0.054540000000000005,0.09679
63115,MO,Saint Louis,Saint Louis City,0.042249999999999996,0.054540000000000005,0.09679
63116,MO,Saint Louis,Saint Louis City,0.042249999999999996,0.054540000000000005,0.09679
63117,MO,Saint Louis,Saint Louis,0.042249999999999996,0.054540000000000005,0.09679
63118,MO,Saint Louis,Saint Louis City,0.042249999999999996,0.054540000000000005,0.09679
63119,MO,Saint Louis,Saint Louis,0.042249999999999996,0.054540000000000005,0.09679
63120,MO,Saint Louis,Saint Louis City,0.042249999999999996,0.054540000000000005,0.09679
63121,MO,Saint Louis,Saint Louis,0.042249999999999996,0.054540000000000005,0.09679
63122,MO,Saint Louis,Saint Louis,0.042249999999999996,0.054540000000000005,0.09679
63123,MO,Saint Louis,Saint Louis,0.042249999999999996,0.054540000000000005,0.09679
63124,MO,Saint Louis,Saint Louis,0.042249999999999996,0.054540000000000005,0.09679
63125,MO,Saint Louis,Saint Louis,0.042249999999999996,0.054540000000000005,0.09679
63126,MO,Saint Louis,Saint Louis,0.042249999999999996,0.054540000000000005,0.09679
63127,MO,Saint Louis,Saint Louis,0.042249999999999996,0.054540000000000005,0.09679
63128,MO,Saint Louis,Saint Louis,0.042249999999999996,0.054540000000000005,0.09679
63129,MO,Saint Louis,Saint Louis,0.042249999999999996,0.054540000000000005,0.09679
63130,MO,Saint Louis,Saint Louis,0.042249999999999996,0.054540000000000005,0.09679
63131,MO,Saint Louis,Saint Louis,0.042249999999999996,0.054540000000000005,0.09679
63132,MO,Saint Louis,Saint Louis,0.042249999999999996,0.054540000000000005,0.09679
63133,MO,Saint Louis,Saint Louis,0.042249999999999996,0.054540000000000005,0.09679
63134,MO,Saint Louis,Saint Louis,0.042249999999999996,0.054540000000000005,0.09679
63135,MO,Saint Louis,Saint Louis,0.042249999999999996,0.054540000000000005,0.09679
63136,MO,Saint Louis,Saint Louis,0.042249999999999996,0.054540000000000005,0.09679
63137,MO,Saint Louis,Saint Louis,0.042249999999999996,0.054540000000000005,0.09679
63138,MO,Saint Louis,Saint Louis,0.042249999999999996,0.054540000000000005,0.09679
63139,MO,Saint Louis,Saint Louis City,0.042249999999999996,0.054540000000000005,0.09679
63140,MO,Saint Louis,Saint Louis,0.042249999999999996,0.054540000000000005,0.09679
63141,MO,Saint Louis,Saint Louis,0.042249999999999996,0.054540000000000005,0.09679
63143,MO,Saint Louis,Saint Louis,0.042249999999999996,0.054540000000000005,0.09679
63144,MO,Saint Louis,Saint Louis,0.042249999999999996,0.054540000000000005,0.09679
63145,MO,Saint Louis,Saint Louis,0.042249999999999996,0.054540000000000005,0.09679
63146,MO,Saint Louis,Saint Louis,0.042249999999999996,0.054540000000000005,0.09679
63147,MO,Saint Louis,Saint Louis City,0.042249999999999996,0.054540000000000005,0.09679
63150,MO,Saint Louis,Saint Louis City,0.042249999999999996,0.054540000000000005,0.09679
63151,MO,Saint Louis,Saint Louis,0.042249999999999996,0.054540000000000005,0.09679
63155,MO,Saint Louis,Saint Louis City,0.042249999999999996,0.054540000000000005,0.09679
63156,MO,Saint Louis,Saint Louis City,0.042249999999999996,0.054540000000000005,0.09679
63157,MO,Saint Louis,Saint Louis City,0.042249999999999996,0.054540000000000005,0.09679
63158,MO,Saint Louis,Saint Louis City,0.042249999999999996,0.054540000000000005,0.09679
63160,MO,Saint Louis,Saint Louis City,0.042249999999999996,0.054540000000000005,0.09679
63163,MO,Saint Louis,Saint Louis City,0.042249999999999996,0.054540000000000005,0.09679
63164,MO,Saint Louis,Saint Louis City,0.042249999999999996,0.054540000000000005,0.09679
63166,MO,Saint Louis,Saint Louis City,0.042249999999999996,0.054540000000000005,0.09679
63167,MO,Saint Louis,Saint Louis,0.042249999999999996,0.054540000000000005,0.09679
63169,MO,Saint Louis,Saint Louis City,0.042249999999999996,0.054540000000000005,0.09679
63171,MO,Saint Louis,Saint Louis City,0.042249999999999996,0.054540000000000005,0.09679
63177,MO,Saint Louis,Saint Louis City,0.042249999999999996,0.054540000000000005,0.09679
63178,MO,Saint Louis,Saint Louis City,0.042249999999999996,0.054540000000000005,0.09679
63179,MO,Saint Louis,Saint Louis City,0.042249999999999996,0.054540000000000005,0.09679
63180,MO,Saint Louis,Saint Louis City,0.042249999999999996,0.054540000000000005,0.09679
63188,MO,Saint Louis,Saint Louis City,0.042249999999999996,0.054540000000000005,0.09679
63195,MO,Saint Louis,Saint Louis City,0.042249999999999996,0.054540000000000005,0.09679
63197,MO,Saint Louis,Saint Louis City,0.042249999999999996,0.054540000000000005,0.09679
63199,MO,Saint Louis,Saint Louis City,0.042249999999999996,0.054540000000000005,0.09679
63301,MO,Saint Charles,Saint Charles,0.042249999999999996,0.037250000000000005,0.0795
63302,MO,Saint Charles,Saint Charles,0.042249999999999996,0.037250000000000005,0.0795
63303,MO,Saint Charles,Saint Charles,0.042249999999999996,0.037250000000000005,0.0795
63304,MO,Saint Charles,Saint Charles,0.042249999999999996,0.037250000000000005,0.0795
63330,MO,Annada,Pike,0.042249999999999996,0.025620000000000004,0.06787
63332,MO,Augusta,Saint Charles,0.042249999999999996,0.03225,0.0745
63333,MO,Bellflower,Montgomery,0.042249999999999996,0.042499999999999996,0.08474999999999999
63334,MO,Bowling Green,Pike,0.042249999999999996,0.04812000000000001,0.09037
63336,MO,Clarksville,Pike,0.042249999999999996,0.03562,0.07787
